# FRAME,TIME,DISTANCE,TOTALTIME,TOTALDISTANCE,SEGMENTNUM,SECTOR,MARKERS,MARKERTIME,MARKERFLAG,POSITIONX,POSITIONY,POSITIONZ,ROTATIONX,ROTATIONY,ROTATIONZ,STEERINGANGLE,THROTTLE,BRAKEPRESSURE,GEAR,SPEED,RAWSTEER,RAWTHROTTLE,RAWBRAKE,AUTOMATICGEAR,AERODRSPOSITION
# n/a,s,m,s,m,n/a,n/a,n/a,n/a,n/a,m,m,m,°,°,°,°,%,bar,,km/h,,,,,%
113920.00000,197.82540,46723.67000,227.84000,13225.47000,1.00000,3.00000,0.00000,0.00000,0.00000,-2723.81050,135.24420,-1871.71929,-0.81393,220.47040,-1.61957,31.05000,0.00000,21.70613,1.00000,186.97140,0.00000,0.00000,0.00000,4.00000,0.00000
113930.00000,197.84540,46727.41000,227.86000,13226.50000,1.00000,3.00000,0.00000,0.00000,0.00000,-2724.46817,135.26930,-1872.49705,-0.84525,221.09290,-1.67569,31.96500,0.00000,21.27514,1.00000,186.97140,0.00000,0.00000,0.00000,4.00000,0.00000
113940.00000,197.86540,46731.15000,227.88000,13227.52000,1.00000,3.00000,0.00000,0.00000,0.00000,-2725.11925,135.28900,-1873.25826,-0.77145,221.59260,-1.73315,33.03000,0.00000,19.72059,1.00000,186.97140,0.00000,0.00000,0.00000,4.00000,0.00000
113950.00000,197.88550,46734.79000,227.90000,13228.53000,1.00000,3.00000,0.00000,0.00000,0.00000,-2725.76352,135.30310,-1874.00201,-0.56622,221.95200,-1.79733,34.72500,0.00000,18.53410,1.00000,182.39350,0.00000,0.00000,0.00000,4.00000,0.00000
113960.00000,197.90550,46738.44000,227.92000,13229.54000,1.00000,3.00000,0.00000,0.00000,0.00000,-2726.40385,135.31450,-1874.73109,-0.31531,222.29410,-1.86185,36.61500,0.00000,18.26552,1.00000,182.39350,0.00000,0.00000,0.00000,4.00000,0.00000
113970.00000,197.92550,46742.09000,227.94000,13230.55000,1.00000,3.00000,0.00000,0.00000,0.00000,-2727.03973,135.32610,-1875.44435,-0.13519,222.73040,-1.89728,38.86500,0.00000,18.31421,1.00000,182.39350,0.00000,0.00000,0.00000,4.00000,0.00000
113980.00000,197.94550,46745.73000,227.96000,13231.55000,1.00000,3.00000,0.00000,0.00000,0.00000,-2727.67316,135.33830,-1876.14355,-0.05484,223.29600,-1.95905,40.32000,0.00000,18.95303,1.00000,182.39350,0.00000,0.00000,0.00000,4.00000,0.00000
113990.00000,197.96550,46749.38000,227.98000,13232.55000,1.00000,3.00000,0.00000,0.00000,0.00000,-2728.30445,135.34980,-1876.82857,-0.02216,223.93460,-2.01428,41.58000,0.00000,19.57761,1.00000,182.39350,0.00000,0.00000,0.00000,4.00000,0.00000
114000.00000,197.98550,46752.95000,228.00000,13233.54000,1.00000,3.00000,0.00000,0.00000,0.00000,-2728.93535,135.35870,-1877.50096,0.02972,224.54830,-1.97614,42.01500,0.00000,20.47761,1.00000,177.96740,0.00000,0.00000,0.00000,4.00000,0.00000
114010.00000,198.00550,46756.50000,228.02000,13234.53000,1.00000,3.00000,0.00000,0.00000,0.00000,-2729.56665,135.36610,-1878.16127,0.08997,225.14190,-1.90775,42.28500,0.00000,20.32335,1.00000,177.96740,0.00000,0.00000,0.00000,4.00000,0.00000
114020.00000,198.02550,46760.06000,228.04000,13235.51000,1.00000,3.00000,0.00000,0.00000,0.00000,-2730.19959,135.37270,-1878.81063,0.15059,225.71780,-1.86963,41.89500,0.00000,20.03357,1.00000,177.96740,0.00000,0.00000,0.00000,4.00000,0.00000
114030.00000,198.04550,46763.63000,228.06000,13236.48000,1.00000,3.00000,0.00000,0.00000,0.00000,-2730.83492,135.37850,-1879.44974,0.20251,226.28680,-1.89594,40.48500,0.00000,19.56082,1.00000,177.96740,0.00000,0.00000,0.00000,4.00000,0.00000
114040.00000,198.06550,46767.18000,228.08000,13237.45000,1.00000,3.00000,0.00000,0.00000,0.00000,-2731.47423,135.38260,-1880.08025,0.27312,226.81440,-1.92377,38.05500,0.00000,18.27363,1.00000,177.96740,0.00000,0.00000,0.00000,4.00000,0.00000
114050.00000,198.08550,46770.65000,228.10000,13238.42000,1.00000,3.00000,0.00000,0.00000,0.00000,-2732.11854,135.38460,-1880.70329,0.38084,227.27540,-1.95889,35.76000,0.00000,17.30540,1.00000,173.43360,0.00000,0.00000,0.00000,4.00000,0.00000
114060.00000,198.10550,46774.12000,228.12000,13239.38000,1.00000,3.00000,0.00000,0.00000,0.00000,-2732.76876,135.38390,-1881.31994,0.52253,227.66960,-2.09714,34.21500,0.00000,17.02242,1.00000,173.43360,0.00000,0.00000,0.00000,4.00000,0.00000
114070.00000,198.12550,46777.59000,228.14000,13240.34000,1.00000,3.00000,0.00000,0.00000,0.00000,-2733.42619,135.38100,-1881.93172,0.67653,228.04400,-2.21851,33.94500,0.00000,16.62552,1.00000,173.43360,0.00000,0.00000,0.00000,4.00000,0.00000
114080.00000,198.14550,46781.06000,228.16000,13241.29000,1.00000,3.00000,0.00000,0.00000,0.00000,-2734.09153,135.37690,-1882.53956,0.80843,228.41700,-2.31921,35.02500,0.00000,16.17984,1.00000,173.43360,0.00000,0.00000,0.00000,4.00000,0.00000
114090.00000,198.16550,46784.53000,228.18000,13242.24000,1.00000,3.00000,0.00000,0.00000,0.00000,-2734.76436,135.37240,-1883.14347,0.88773,228.84480,-2.46848,37.20000,0.00000,14.74039,1.00000,173.43360,0.00000,0.00000,0.00000,4.00000,0.00000
114100.00000,198.18550,46787.92000,228.20000,13243.18000,1.00000,3.00000,0.00000,0.00000,0.00000,-2735.44712,135.36700,-1883.74593,0.92884,229.31690,-2.62531,39.31500,0.00000,14.17766,1.00000,169.54630,0.00000,0.00000,0.00000,4.00000,0.00000
114110.00000,198.20550,46791.31000,228.22000,13244.12000,1.00000,3.00000,0.00000,0.00000,0.00000,-2736.13802,135.36020,-1884.34574,0.96237,229.78890,-2.71780,41.71500,0.00000,13.47224,1.00000,169.54630,0.00000,0.00000,0.00000,4.00000,0.00000
114120.00000,198.22550,46794.70000,228.24000,13245.06000,1.00000,3.00000,0.00000,0.00000,0.00000,-2736.83861,135.35150,-1884.94457,1.02146,230.21930,-2.82144,43.83000,0.00000,13.23650,1.00000,169.54630,0.00000,0.00000,0.00000,4.00000,0.00000
114130.00000,198.24550,46798.09000,228.26000,13245.99000,1.00000,3.00000,0.00000,0.00000,0.00000,-2737.54728,135.34150,-1885.54139,1.09340,230.62960,-2.94272,46.36500,0.00000,12.46796,1.00000,169.54630,0.00000,0.00000,0.00000,4.00000,0.00000
114140.00000,198.26550,46801.48000,228.28000,13246.92000,1.00000,3.00000,0.00000,0.00000,0.00000,-2738.26547,135.33070,-1886.13771,1.16560,231.03810,-3.09644,48.82500,0.00000,10.81808,1.00000,169.54630,0.00000,0.00000,0.00000,4.00000,0.00000
114150.00000,198.28550,46804.80000,228.30000,13247.84000,1.00000,3.00000,0.00000,0.00000,0.00000,-2738.99189,135.31940,-1886.73272,1.23062,231.47880,-3.27951,50.86500,0.00000,8.19749,1.00000,166.20220,0.00000,0.00000,0.00000,4.00000,0.00000
114160.00000,198.30550,46808.13000,228.32000,13248.77000,1.00000,3.00000,0.00000,0.00000,0.00000,-2739.72713,135.30710,-1887.32707,1.29237,231.92980,-3.48764,53.16000,0.00000,6.26314,1.00000,166.20220,0.00000,0.00000,0.00000,4.00000,0.00000
114170.00000,198.32550,46811.45000,228.34000,13249.68000,1.00000,3.00000,0.00000,0.00000,0.00000,-2740.47030,135.29380,-1887.92018,1.35074,232.42720,-3.59573,55.24500,0.00000,3.58921,1.00000,166.20220,0.00000,0.00000,0.00000,4.00000,0.00000
114180.00000,198.34560,46814.77000,228.36000,13250.60000,1.00000,3.00000,0.00000,0.00000,0.00000,-2741.22118,135.27880,-1888.51189,1.42620,232.92920,-3.68674,57.81000,0.00000,2.04123,1.00000,166.20220,0.00000,0.00000,0.00000,4.00000,0.00000
114190.00000,198.36560,46818.09000,228.38000,13251.51000,1.00000,3.00000,0.00000,0.00000,0.00000,-2741.97978,135.26220,-1889.10217,1.50349,233.46520,-3.82318,60.28500,0.00000,1.50932,1.00000,166.20220,0.00000,0.00000,0.00000,4.00000,0.00000
114200.00000,198.38560,46821.38000,228.40000,13252.43000,1.00000,3.00000,0.00000,0.00000,0.00000,-2742.74490,135.24440,-1889.68992,1.58408,234.02800,-3.87442,63.15000,0.00000,1.05560,1.00000,164.06700,0.00000,0.00000,0.00000,4.00000,0.00000
114210.00000,198.40560,46824.66000,228.42000,13253.34000,1.00000,3.00000,0.00000,0.00000,0.00000,-2743.51543,135.22380,-1890.27409,1.70324,234.57330,-3.87982,65.56500,0.00000,0.96224,1.00000,164.06700,0.00000,0.00000,0.00000,4.00000,0.00000
114220.00000,198.42560,46827.94000,228.44000,13254.25000,1.00000,3.00000,0.00000,0.00000,0.00000,-2744.29157,135.19940,-1890.85449,1.86975,235.08150,-3.94217,68.37000,0.00000,0.98847,1.00000,164.06700,0.00000,0.00000,0.00000,4.00000,0.00000
114230.00000,198.44560,46831.22000,228.46000,13255.15000,1.00000,3.00000,0.00000,0.00000,0.00000,-2745.07222,135.17220,-1891.42990,2.07140,235.55350,-3.96256,71.32500,0.00000,1.28092,1.00000,164.06700,0.00000,0.00000,0.00000,4.00000,0.00000
114240.00000,198.46560,46834.51000,228.48000,13256.06000,1.00000,3.00000,0.00000,0.00000,0.00000,-2745.85561,135.14370,-1891.99853,2.25622,236.07820,-3.89044,73.68000,0.00000,1.81988,1.00000,164.06700,0.00000,0.00000,0.00000,4.00000,0.00000
114250.00000,198.48560,46837.75000,228.50000,13256.96000,1.00000,3.00000,0.00000,0.00000,0.00000,-2746.64264,135.11560,-1892.56048,2.35811,236.72460,-3.78561,76.00500,0.00000,3.48218,1.00000,162.36190,0.00000,0.00000,0.00000,4.00000,0.00000
114260.00000,198.50560,46841.00000,228.52000,13257.86000,1.00000,3.00000,0.00000,0.00000,0.00000,-2747.43021,135.08870,-1893.11294,2.37190,237.49940,-3.73682,77.38500,0.00000,6.13559,1.00000,162.36190,0.00000,0.00000,0.00000,4.00000,0.00000
114270.00000,198.52560,46844.25000,228.54000,13258.76000,1.00000,3.00000,0.00000,0.00000,0.00000,-2748.21941,135.06340,-1893.65600,2.31322,238.33820,-3.71878,78.36000,0.00000,8.47136,1.00000,162.36190,0.00000,0.00000,0.00000,4.00000,0.00000
114280.00000,198.54560,46847.50000,228.56000,13259.65000,1.00000,3.00000,0.00000,0.00000,0.00000,-2749.00744,135.03770,-1894.18707,2.25733,239.13190,-3.55829,78.70499,0.00000,9.63539,1.00000,162.36190,0.00000,0.00000,0.00000,4.00000,0.00000
114290.00000,198.56560,46850.75000,228.58000,13260.54000,1.00000,3.00000,0.00000,0.00000,0.00000,-2749.79340,135.01010,-1894.70487,2.26223,239.77530,-3.46301,78.87000,0.00000,10.88684,1.00000,162.36190,0.00000,0.00000,0.00000,4.00000,0.00000
114300.00000,198.58560,46853.94000,228.60000,13261.43000,1.00000,3.00000,0.00000,0.00000,0.00000,-2750.57768,134.98270,-1895.20901,2.29284,240.33610,-3.51382,79.14000,0.00000,11.62515,1.00000,159.44740,0.00000,0.00000,0.00000,4.00000,0.00000
114310.00000,198.60560,46857.13000,228.62000,13262.32000,1.00000,3.00000,0.00000,0.00000,0.00000,-2751.35876,134.95700,-1895.69786,2.31214,240.86730,-3.57867,79.42500,0.00000,12.26113,1.00000,159.44740,0.00000,0.00000,0.00000,4.00000,0.00000
114320.00000,198.62560,46860.32000,228.64000,13263.20000,1.00000,3.00000,0.00000,0.00000,0.00000,-2752.13708,134.93290,-1896.17108,2.29543,241.41030,-3.63593,79.77000,0.00000,13.14004,1.00000,159.44740,0.00000,0.00000,0.00000,4.00000,0.00000
114330.00000,198.64560,46863.51000,228.66000,13264.07000,1.00000,3.00000,0.00000,0.00000,0.00000,-2752.91156,134.90930,-1896.62739,2.26183,241.95450,-3.71964,80.11500,0.00000,13.91456,1.00000,159.44740,0.00000,0.00000,0.00000,4.00000,0.00000
114340.00000,198.66560,46866.70000,228.68000,13264.95000,1.00000,3.00000,0.00000,0.00000,0.00000,-2753.68339,134.88530,-1897.06682,2.24450,242.46370,-3.77490,80.67001,0.00000,14.81332,1.00000,159.44740,0.00000,0.00000,0.00000,4.00000,0.00000
114350.00000,198.68560,46869.81000,228.70000,13265.81000,1.00000,3.00000,0.00000,0.00000,0.00000,-2754.45074,134.86160,-1897.48780,2.23152,242.95520,-3.80533,81.21000,0.00000,14.60230,1.00000,155.81230,0.00000,0.00000,0.00000,4.00000,0.00000
114360.00000,198.70560,46872.93000,228.72000,13266.68000,1.00000,3.00000,0.00000,0.00000,0.00000,-2755.21471,134.83840,-1897.89047,2.20788,243.45000,-3.85452,81.78000,0.00000,13.87213,1.00000,155.81230,0.00000,0.00000,0.00000,4.00000,0.00000
114370.00000,198.72560,46876.04000,228.74000,13267.54000,1.00000,3.00000,0.00000,0.00000,0.00000,-2755.97518,134.81570,-1898.27444,2.17301,243.98560,-3.88785,82.41000,0.00000,12.64950,1.00000,155.81230,0.00000,0.00000,0.00000,4.00000,0.00000
114380.00000,198.74560,46879.16000,228.76000,13268.39000,1.00000,3.00000,0.00000,0.00000,0.00000,-2756.73381,134.79400,-1898.64027,2.12224,244.54110,-3.90927,83.05499,0.00000,10.37953,1.00000,155.81230,0.00000,0.00000,0.00000,4.00000,0.00000
114390.00000,198.76560,46882.28000,228.78000,13269.24000,1.00000,3.00000,0.00000,0.00000,0.00000,-2757.48995,134.77310,-1898.98745,2.06809,245.13670,-3.89237,83.55000,0.00000,8.37225,1.00000,155.81230,0.00000,0.00000,0.00000,4.00000,0.00000
114400.00000,198.78560,46885.32000,228.80000,13270.09000,1.00000,3.00000,0.00000,0.00000,0.00000,-2758.24483,134.75250,-1899.31666,2.01988,245.75860,-3.86545,83.82000,0.00000,6.37283,1.00000,152.30750,0.00000,0.00000,0.00000,4.00000,0.00000
114410.00000,198.80560,46888.37000,228.82000,13270.94000,1.00000,3.00000,0.00000,0.00000,0.00000,-2758.99928,134.73230,-1899.62857,1.98194,246.40340,-3.85864,84.01500,0.00000,3.77119,1.00000,152.30750,0.00000,0.00000,0.00000,4.00000,0.00000
114420.00000,198.82570,46891.41000,228.84000,13271.78000,1.00000,3.00000,0.00000,0.00000,0.00000,-2759.75343,134.71250,-1899.92358,1.95214,247.06930,-3.83783,84.10500,0.00000,2.29537,1.00000,152.30750,0.00000,0.00000,0.00000,4.00000,0.00000
114430.00000,198.84570,46894.46000,228.86000,13272.62000,1.00000,3.00000,0.00000,0.00000,0.00000,-2760.50761,134.69330,-1900.20233,1.91889,247.77280,-3.77084,84.24001,0.00000,1.58723,1.00000,152.30750,0.00000,0.00000,0.00000,4.00000,0.00000
114440.00000,198.86570,46897.51000,228.88000,13273.46000,1.00000,3.00000,0.00000,0.00000,0.00000,-2761.26275,134.67500,-1900.46575,1.87618,248.50890,-3.72226,84.37500,0.00000,0.87853,1.00000,152.30750,0.00000,0.00000,0.00000,4.00000,0.00000
114450.00000,198.88570,46900.51000,228.90000,13274.29000,1.00000,3.00000,0.00000,0.00000,0.00000,-2762.02019,134.65750,-1900.71494,1.82674,249.26060,-3.72723,84.45000,0.00000,0.40160,1.00000,150.12880,0.00000,0.00000,0.00000,4.00000,0.00000
114460.00000,198.90570,46903.51000,228.92000,13275.13000,1.00000,3.00000,0.00000,0.00000,0.00000,-2762.77900,134.64040,-1900.95030,1.78050,250.02040,-3.71393,84.50999,0.00000,0.19210,1.00000,150.12880,0.00000,0.00000,0.00000,4.00000,0.00000
114470.00000,198.92570,46906.51000,228.94000,13275.96000,1.00000,3.00000,0.00000,0.00000,0.00000,-2763.53988,134.62340,-1901.17288,1.74493,250.75820,-3.67844,84.50999,0.00000,0.10282,1.00000,150.12880,0.00000,0.00000,0.00000,4.00000,0.00000
114480.00000,198.94570,46909.52000,228.96000,13276.79000,1.00000,3.00000,0.00000,0.00000,0.00000,-2764.30375,134.60660,-1901.38378,1.72395,251.47220,-3.68530,84.64500,0.25777,0.04277,1.00000,150.12880,0.00000,0.00000,0.00000,4.00000,0.00000
114490.00000,198.96570,46912.52000,228.98000,13277.62000,1.00000,3.00000,0.00000,0.00000,0.00000,-2765.06919,134.59030,-1901.58352,1.70154,252.18950,-3.70059,84.82500,1.24536,0.02134,1.00000,150.12880,0.00000,0.00000,0.00000,4.00000,0.00000
114500.00000,198.98570,46915.48000,229.00000,13278.44000,1.00000,3.00000,0.00000,0.00000,0.00000,-2765.83914,134.57520,-1901.77378,1.66563,252.91270,-3.74020,84.96000,2.49182,0.01296,1.00000,148.42200,0.00000,0.00000,0.00000,4.00000,0.00000
114510.00000,199.00570,46918.45000,229.02000,13279.27000,1.00000,3.00000,0.00000,0.00000,0.00000,-2766.61118,134.56110,-1901.95486,1.61831,253.63230,-3.81094,85.09500,4.15674,0.00713,1.00000,148.42200,0.00000,0.00000,0.00000,4.00000,0.00000
114520.00000,199.02570,46921.42000,229.04000,13280.09000,1.00000,3.00000,0.00000,0.00000,0.00000,-2767.38727,134.54740,-1902.12814,1.56581,254.32640,-3.88959,85.23000,6.57113,0.00404,1.00000,148.42200,0.00000,0.00000,0.00000,4.00000,0.00000
114530.00000,199.04570,46924.39000,229.06000,13280.91000,1.00000,3.00000,0.00000,0.00000,0.00000,-2768.16717,134.53300,-1902.29444,1.54687,254.97110,-3.92999,85.36501,9.96377,0.00159,1.00000,148.42200,0.00000,0.00000,0.00000,4.00000,0.00000
114540.00000,199.06570,46927.36000,229.08000,13281.73000,1.00000,3.00000,0.00000,0.00000,0.00000,-2768.95089,134.51790,-1902.45462,1.55413,255.58520,-3.96362,85.60500,15.30497,0.00013,1.00000,148.42200,0.00000,0.00000,0.00000,4.00000,0.00000
114550.00000,199.08570,46930.30000,229.10000,13282.55000,1.00000,3.00000,0.00000,0.00000,0.00000,-2769.73790,134.50340,-1902.60949,1.55405,256.20640,-4.02216,85.85999,22.69662,0.00000,1.00000,147.30490,0.00000,0.00000,0.00000,4.00000,0.00000
114560.00000,199.10570,46933.25000,229.12000,13283.37000,1.00000,3.00000,0.00000,0.00000,0.00000,-2770.52978,134.48980,-1902.76020,1.53801,256.86610,-4.07309,86.05500,30.00050,0.00000,1.00000,147.30490,0.00000,0.00000,0.00000,4.00000,0.00000
114570.00000,199.12570,46936.20000,229.14000,13284.19000,1.00000,3.00000,0.00000,0.00000,0.00000,-2771.32555,134.47670,-1902.90734,1.49953,257.57000,-4.11646,86.17500,37.27724,0.00000,1.00000,147.30490,0.00000,0.00000,0.00000,4.00000,0.00000
114580.00000,199.14570,46939.14000,229.16000,13285.00000,1.00000,3.00000,0.00000,0.00000,0.00000,-2772.12648,134.46420,-1903.05179,1.44757,258.28000,-4.08435,86.22000,44.36168,0.00000,1.00000,147.30490,0.00000,0.00000,0.00000,4.00000,0.00000
114590.00000,199.16570,46942.09000,229.18000,13285.83000,1.00000,3.00000,0.00000,0.00000,0.00000,-2772.93200,134.45240,-1903.19402,1.38318,258.99840,-4.06390,86.16000,50.47959,0.00000,1.00000,147.30490,0.00000,0.00000,0.00000,4.00000,0.00000
114600.00000,199.18570,46945.04000,229.20000,13286.65000,1.00000,3.00000,0.00000,0.00000,0.00000,-2773.74349,134.44130,-1903.33472,1.31410,259.71760,-4.05750,86.07001,55.39448,0.00000,1.00000,147.94550,0.00000,0.00000,0.00000,4.00000,0.00000
114610.00000,199.20570,46948.00000,229.22000,13287.47000,1.00000,3.00000,0.00000,0.00000,0.00000,-2774.55939,134.43100,-1903.47394,1.23905,260.42290,-4.09622,85.98000,62.31750,0.00000,1.00000,147.94550,0.00000,0.00000,0.00000,4.00000,0.00000
114620.00000,199.22570,46950.96000,229.24000,13288.30000,1.00000,3.00000,0.00000,0.00000,0.00000,-2775.38061,134.42120,-1903.61206,1.16940,261.12140,-4.09265,85.95000,68.99809,0.00000,1.00000,147.94550,0.00000,0.00000,0.00000,4.00000,0.00000
114630.00000,199.24570,46953.92000,229.26000,13289.12000,1.00000,3.00000,0.00000,0.00000,0.00000,-2776.20771,134.41160,-1903.74926,1.11472,261.80250,-4.07837,85.95000,74.82252,0.00000,1.00000,147.94550,0.00000,0.00000,0.00000,4.00000,0.00000
114640.00000,199.26570,46956.88000,229.28000,13289.96000,1.00000,3.00000,0.00000,0.00000,0.00000,-2777.03862,134.40240,-1903.88515,1.07135,262.47460,-4.08356,85.95000,79.14473,0.00000,1.00000,147.94550,0.00000,0.00000,0.00000,4.00000,0.00000
114650.00000,199.28580,46959.89000,229.30000,13290.79000,1.00000,3.00000,0.00000,0.00000,0.00000,-2777.87414,134.39320,-1904.01969,1.04279,263.11180,-4.11554,85.95000,83.48256,0.00000,1.00000,150.46010,0.00000,0.00000,0.00000,4.00000,0.00000
114660.00000,199.30580,46962.89000,229.32000,13291.63000,1.00000,3.00000,0.00000,0.00000,0.00000,-2778.71585,134.38400,-1904.15282,1.02614,263.74110,-4.19074,86.01000,89.25200,0.00000,1.00000,150.46010,0.00000,0.00000,0.00000,4.00000,0.00000
114670.00000,199.32580,46965.90000,229.34000,13292.47000,1.00000,3.00000,0.00000,0.00000,0.00000,-2779.56147,134.37490,-1904.28372,1.01442,264.37000,-4.23145,86.10000,97.35725,0.00000,1.00000,150.46010,0.00000,0.00000,0.00000,4.00000,0.00000
114680.00000,199.34580,46968.91000,229.36000,13293.32000,1.00000,3.00000,0.00000,0.00000,0.00000,-2780.41270,134.36650,-1904.41209,0.98985,264.99710,-4.26358,86.18999,100.00000,0.00000,1.00000,150.46010,0.00000,0.00000,0.00000,4.00000,0.00000
114690.00000,199.36580,46971.92000,229.38000,13294.17000,1.00000,3.00000,0.00000,0.00000,0.00000,-2781.26931,134.35890,-1904.53714,0.94311,265.64540,-4.29880,86.22000,100.00000,0.00000,1.00000,150.46010,0.00000,0.00000,0.00000,4.00000,0.00000
114700.00000,199.38580,46975.01000,229.40000,13295.02000,1.00000,3.00000,0.00000,0.00000,0.00000,-2782.13007,134.35140,-1904.65780,0.89890,266.30040,-4.37866,86.22000,100.00000,0.00000,1.00000,154.36320,0.00000,0.00000,0.00000,4.00000,0.00000
114710.00000,199.40580,46978.09000,229.42000,13295.88000,1.00000,3.00000,0.00000,0.00000,0.00000,-2782.99478,134.34390,-1904.77302,0.86016,266.93590,-4.45105,86.22000,100.00000,0.00000,1.00000,154.36320,0.00000,0.00000,0.00000,4.00000,0.00000
114720.00000,199.42580,46981.18000,229.44000,13296.75000,1.00000,3.00000,0.00000,0.00000,0.00000,-2783.86331,134.33670,-1904.88168,0.82543,267.55210,-4.52951,86.22000,100.00000,0.00000,1.00000,154.36320,0.00000,0.00000,0.00000,4.00000,0.00000
114730.00000,199.44580,46984.27000,229.46000,13297.62000,1.00000,3.00000,0.00000,0.00000,0.00000,-2784.73548,134.33010,-1904.98254,0.79200,268.14910,-4.60895,86.22000,100.00000,0.00000,1.00000,154.36320,0.00000,0.00000,0.00000,4.00000,0.00000
114740.00000,199.46580,46987.36000,229.48000,13298.49000,1.00000,3.00000,0.00000,0.00000,0.00000,-2785.61117,134.32400,-1905.07431,0.75580,268.73140,-4.72644,86.22000,100.00000,0.00000,1.00000,154.36320,0.00000,0.00000,0.00000,4.00000,0.00000
114750.00000,199.48580,46990.53000,229.50000,13299.37000,1.00000,3.00000,0.00000,0.00000,0.00000,-2786.49032,134.31800,-1905.15566,0.72986,269.31470,-4.85053,86.26500,100.00000,0.00000,1.00000,158.52630,0.00000,0.00000,0.00000,4.00000,0.00000
114760.00000,199.50580,46993.70000,229.52000,13300.25000,1.00000,3.00000,0.00000,0.00000,0.00000,-2787.37296,134.31280,-1905.22521,0.70026,269.91150,-4.96216,86.29500,100.00000,0.00000,1.00000,158.52630,0.00000,0.00000,0.00000,4.00000,0.00000
114770.00000,199.52580,46996.87000,229.54000,13301.14000,1.00000,3.00000,0.00000,0.00000,0.00000,-2788.25815,134.30780,-1905.28156,0.67499,270.51080,-5.09537,86.23499,100.00000,0.00000,1.00000,158.52630,0.00000,0.00000,0.00000,4.00000,0.00000
114780.00000,199.54580,47000.04000,229.56000,13302.03000,1.00000,3.00000,0.00000,0.00000,0.00000,-2789.14701,134.30380,-1905.32343,0.63025,271.12930,-5.15521,86.07001,100.00000,0.00000,1.00000,158.52630,0.00000,0.00000,0.00000,4.00000,0.00000
114790.00000,199.56580,47003.21000,229.58000,13302.93000,1.00000,3.00000,0.00000,0.00000,0.00000,-2790.03876,134.30100,-1905.34951,0.56965,271.78450,-5.21933,85.74001,100.00000,0.00000,1.00000,158.52630,0.00000,0.00000,0.00000,4.00000,0.00000
114800.00000,199.58580,47006.46000,229.60000,13303.83000,1.00000,3.00000,0.00000,0.00000,0.00000,-2790.93259,134.29940,-1905.35861,0.49839,272.46980,-5.28943,85.45500,100.00000,0.00000,1.00000,162.51640,0.00000,0.00000,0.00000,4.00000,0.00000
114810.00000,199.60580,47009.71000,229.62000,13304.74000,1.00000,3.00000,0.00000,0.00000,0.00000,-2791.83085,134.29880,-1905.34966,0.41718,273.17290,-5.33633,85.03500,100.00000,0.00000,1.00000,162.51640,0.00000,0.00000,0.00000,4.00000,0.00000
114820.00000,199.62580,47012.96000,229.64000,13305.65000,1.00000,3.00000,0.00000,0.00000,0.00000,-2792.73279,134.29860,-1905.32166,0.35812,273.86090,-5.38818,84.57000,100.00000,0.00000,1.00000,162.51640,0.00000,0.00000,0.00000,4.00000,0.00000
114830.00000,199.64580,47016.21000,229.66000,13306.56000,1.00000,3.00000,0.00000,0.00000,0.00000,-2793.63662,134.29860,-1905.27392,0.32084,274.52900,-5.45300,84.21000,100.00000,0.00000,1.00000,162.51640,0.00000,0.00000,0.00000,4.00000,0.00000
114840.00000,199.66580,47019.47000,229.68000,13307.48000,1.00000,3.00000,0.00000,0.00000,0.00000,-2794.54491,134.29930,-1905.20571,0.29569,275.19820,-5.48077,83.77500,100.00000,0.00000,1.00000,162.51640,0.00000,0.00000,0.00000,4.00000,0.00000
114850.00000,199.68580,47022.79000,229.70000,13308.40000,1.00000,3.00000,0.00000,0.00000,0.00000,-2795.45697,134.30120,-1905.11671,0.26467,275.88780,-5.55093,83.32500,100.00000,0.00000,1.00000,166.29120,0.00000,0.00000,0.00000,4.00000,0.00000
114860.00000,199.70580,47026.12000,229.72000,13309.33000,1.00000,3.00000,0.00000,0.00000,0.00000,-2796.37329,134.30410,-1905.00673,0.22102,276.59440,-5.64063,82.95000,100.00000,0.00000,1.00000,166.29120,0.00000,0.00000,0.00000,4.00000,0.00000
114870.00000,199.72580,47029.45000,229.74000,13310.26000,1.00000,3.00000,0.00000,0.00000,0.00000,-2797.29408,134.30740,-1904.87580,0.18266,277.29880,-5.65466,82.60500,100.00000,0.00000,1.00000,166.29120,0.00000,0.00000,0.00000,4.00000,0.00000
114880.00000,199.74580,47032.77000,229.76000,13311.19000,1.00000,3.00000,0.00000,0.00000,0.00000,-2798.21867,134.31040,-1904.72430,0.16360,277.99140,-5.63931,82.15500,100.00000,0.00000,1.00000,166.29120,0.00000,0.00000,0.00000,4.00000,0.00000
114890.00000,199.76590,47036.10000,229.78000,13312.13000,1.00000,3.00000,0.00000,0.00000,0.00000,-2799.14815,134.31310,-1904.55255,0.16552,278.66060,-5.60211,81.94500,100.00000,0.00000,1.00000,166.29120,0.00000,0.00000,0.00000,4.00000,0.00000
114900.00000,199.78590,47039.49000,229.80000,13313.07000,1.00000,3.00000,0.00000,0.00000,0.00000,-2800.08170,134.31540,-1904.36137,0.18665,279.31760,-5.57730,81.69000,100.00000,0.00000,1.00000,169.88130,0.00000,0.00000,0.00000,4.00000,0.00000
