FRAME,TIME,DISTANCE,TOTALTIME,TOTALDISTANCE,SEGMENTNUM,SECTOR,MARKERS,MARKERTIME,MARKERFLAG,POSITIONX,POSITIONY,POSITIONZ,ROTATIONX,ROTATIONY,ROTATIONZ,STEERINGANGLE,THROTTLE,BRAKEPRESSURE,GEAR,SPEED,RAWSTEER,RAWTHROTTLE,RAWBRAKE,AUTOMATICGEAR,AERODRSPOSITION
n/a,s,m,s,m,n/a,n/a,n/a,n/a,n/a,m,m,m,°,°,°,°,%,bar,,km/h,,,,,%
36260,42.5057,2485.375,72.52,2757.775,1,0,0,0,0,2243.514,100.3407,1290.726,-0.5015,200.0682,-2.15625,9.825,100,0,1,315.2006,0,0,0,4,0
36270,42.5257,2487.127,72.54,2759.528,1,0,0,0,0,2242.93,100.3579,1289.073,-0.5199,200.3304,-2.15326,9.825,100,0,1,315.2006,0,0,0,4,0
36280,42.5457,2488.88,72.56001,2761.28,1,0,0,0,0,2242.337,100.3749,1287.424,-0.51566,200.5925,-2.11691,9.825,100,0,1,315.2006,0,0,0,4,0
36290,42.5657,2490.633,72.58,2763.033,1,0,0,0,0,2241.735,100.3908,1285.778,-0.46811,200.8523,-2.09793,9.825,100,0,1,315.2006,0,0,0,4,0
36300,42.5857,2492.386,72.60001,2764.787,1,0,0,0,0,2241.124,100.4057,1284.135,-0.38553,201.1139,-2.15436,9.735,100,0,1,315.7353,0,0,0,4,0
36310,42.6057,2494.14,72.62,2766.541,1,0,0,0,0,2240.501,100.4217,1282.494,-0.35275,201.3974,-1.94568,9.645,100,0,1,315.7353,0,0,0,4,0
36320,42.6257,2495.895,72.64001,2768.296,1,0,0,0,0,2239.871,100.436,1280.856,-0.31146,201.694,-1.83792,9.48,100,0,1,315.7353,0,0,0,4,0
36330,42.6457,2497.65,72.66,2770.051,1,0,0,0,0,2239.232,100.4506,1279.222,-0.29181,201.9901,-1.6116,9.225,100,0,1,315.7353,0,0,0,4,0
36340,42.6657,2499.407,72.68,2771.808,1,0,0,0,0,2238.583,100.4688,1277.589,-0.39542,202.334,-1.50867,8.94,100,0,1,315.7353,0,0,0,4,0
36350,42.6857,2501.164,72.7,2773.565,1,0,0,0,0,2237.925,100.488,1275.96,-0.49316,202.668,-1.39636,8.205,100,0,1,316.2186,0,0,0,4,8
36360,42.7057,2502.921,72.72,2775.322,1,0,0,0,0,2237.258,100.5064,1274.334,-0.4657,202.9582,-1.37711,7.62,100,0,1,316.2186,0,0,0,4,16
36370,42.7257,2504.678,72.74001,2777.079,1,0,0,0,0,2236.583,100.5258,1272.712,-0.43164,203.2281,-1.09897,6.855,100,0,1,316.2186,0,0,0,4,24
36380,42.7457,2506.437,72.76,2778.838,1,0,0,0,0,2235.899,100.5474,1271.092,-0.44104,203.4946,-0.86951,6.45,100,0,1,316.2186,0,0,0,4,31.99999
36390,42.7657,2508.196,72.78001,2780.597,1,0,0,0,0,2235.209,100.5697,1269.474,-0.46201,203.7554,-0.7933,6.165,100,0,1,316.2186,0,0,0,4,39.99998
36400,42.7857,2509.956,72.8,2782.357,1,0,0,0,0,2234.511,100.5919,1267.858,-0.46518,203.9986,-0.75516,5.985,100,0,1,316.8499,0,0,0,4,47.99996
36410,42.8057,2511.717,72.82,2784.117,1,0,0,0,0,2233.805,100.6126,1266.245,-0.42877,204.2393,-0.69339,5.895,100,0,1,316.8499,0,0,0,4,55.99997
36420,42.8257,2513.478,72.84,2785.879,1,0,0,0,0,2233.093,100.632,1264.634,-0.35837,204.4686,-0.53976,5.73,100,0,1,316.8499,0,0,0,4,63.99998
36430,42.8457,2515.24,72.86,2787.641,1,0,0,0,0,2232.374,100.6508,1263.025,-0.28906,204.6998,-0.39459,5.31,100,0,1,316.8499,0,0,0,4,72
36440,42.8657,2517.003,72.88,2789.404,1,0,0,0,0,2231.646,100.6707,1261.419,-0.26331,204.9465,-0.25809,4.695,100,0,1,316.8499,0,0,0,4,80.00002
36450,42.8857,2518.767,72.9,2791.168,1,0,0,0,0,2230.913,100.6919,1259.815,-0.27948,205.2023,-0.17715,3.825,100,0,1,317.639,0,0,0,4,88.00004
36460,42.9057,2520.532,72.92001,2792.933,1,0,0,0,0,2230.172,100.7142,1258.212,-0.30884,205.4539,-0.10654,2.295,100,0,1,317.639,0,0,0,4,96.00005
36470,42.9257,2522.298,72.94,2794.699,1,0,0,0,0,2229.426,100.7358,1256.612,-0.29935,205.6554,-0.05307,1.08,100,0,1,317.639,0,0,0,4,100
36480,42.9457,2524.065,72.96001,2796.466,1,0,0,0,0,2228.675,100.7574,1255.012,-0.27612,205.8043,-0.02762,-0.135,100,0,1,317.639,0,0,0,4,100
36490,42.9657,2525.834,72.98,2798.235,1,0,0,0,0,2227.919,100.7808,1253.413,-0.30023,205.917,-0.00005,-1.38,100,0,1,317.639,0,0,0,4,100
36500,42.9857,2527.604,73,2800.005,1,0,0,0,0,2227.159,100.8076,1251.814,-0.39951,205.9717,0.08246,-2.31,100,0,1,318.6071,0,0,0,4,100
36510,43.0057,2529.375,73.02,2801.776,1,0,0,0,0,2226.397,100.8371,1250.215,-0.52353,205.9717,0.18117,-3.21,100,0,1,318.6071,0,0,0,4,100
36520,43.0257,2531.147,73.04,2803.548,1,0,0,0,0,2225.633,100.8697,1248.616,-0.66101,205.9181,0.20536,-3.705,100,0,1,318.6071,0,0,0,4,100
36530,43.0457,2532.92,73.06001,2805.321,1,0,0,0,0,2224.869,100.9041,1247.016,-0.76303,205.7972,0.18292,-3.855,100,0,1,318.6071,0,0,0,4,100
36540,43.0657,2534.694,73.08,2807.095,1,0,0,0,0,2224.106,100.9383,1245.414,-0.77969,205.6507,0.12397,-3.765,100,0,1,318.6071,0,0,0,4,100
36550,43.0857,2536.469,73.10001,2808.869,1,0,0,0,0,2223.344,100.9718,1243.811,-0.72729,205.4947,0.06162,-3.45,100,0,1,319.6492,0,0,0,4,100
36560,43.1057,2538.244,73.12,2810.645,1,0,0,0,0,2222.584,101.0044,1242.207,-0.63889,205.3313,0.02637,-3.015,100,0,1,319.6492,0,0,0,4,100
36570,43.1257,2540.021,73.14001,2812.422,1,0,0,0,0,2221.825,101.0359,1240.601,-0.54324,205.1783,0.01309,-2.565,100,0,1,319.6492,0,0,0,4,100
36580,43.1457,2541.799,73.16,2814.199,1,0,0,0,0,2221.068,101.067,1238.992,-0.48557,205.0292,0.01833,-2.115,100,0,1,319.6492,0,0,0,4,100
36590,43.1657,2543.577,73.18,2815.978,1,0,0,0,0,2220.313,101.0983,1237.381,-0.48749,204.89,0.02931,-1.905,100,0,1,319.6492,0,0,0,4,100
36600,43.1857,2545.357,73.2,2817.758,1,0,0,0,0,2219.56,101.1274,1235.768,-0.46787,204.7724,0.04303,-1.89,100,0,1,320.5408,0,0,0,4,100
36610,43.2057,2547.138,73.22,2819.539,1,0,0,0,0,2218.809,101.1557,1234.153,-0.45447,204.6572,0.05702,-1.95,100,0,1,320.5408,0,0,0,4,100
36620,43.2257,2548.921,73.24001,2821.321,1,0,0,0,0,2218.062,101.1863,1232.535,-0.5206,204.5297,0.03883,-2.205,100,0,1,320.5408,0,0,0,4,100
36630,43.2457,2550.705,73.26,2823.105,1,0,0,0,0,2217.318,101.2207,1230.914,-0.66312,204.3958,0.03376,-2.73,100,0,1,320.5408,0,0,0,4,100
36640,43.2657,2552.489,73.28001,2824.89,1,0,0,0,0,2216.577,101.2576,1229.29,-0.80353,204.2681,-0.00082,-3.345,100,0,1,320.5408,0,0,0,4,100
36650,43.2857,2554.274,73.3,2826.675,1,0,0,0,0,2215.841,101.2956,1227.663,-0.88138,204.1277,-0.07431,-4.125,100,0,1,321.4659,0,0,0,4,100
36660,43.3057,2556.061,73.32,2828.461,1,0,0,0,0,2215.109,101.3335,1226.034,-0.88425,203.9824,-0.14285,-4.77,100,0,1,321.4659,0,0,0,4,100
36670,43.3257,2557.847,73.34,2830.248,1,0,0,0,0,2214.381,101.3701,1224.402,-0.80936,203.8037,-0.12723,-5.715,100,0,1,321.4659,0,0,0,4,100
36680,43.3457,2559.635,73.36,2832.035,1,0,0,0,0,2213.658,101.4063,1222.767,-0.72064,203.5884,-0.08994,-6.39,100,0,1,321.4659,0,0,0,4,100
36690,43.3657,2561.423,73.38,2833.824,1,0,0,0,0,2212.94,101.4423,1221.129,-0.6637,203.3334,-0.10239,-6.78,100,0,1,321.4659,0,0,0,4,100
36700,43.3857,2563.213,73.4,2835.614,1,0,0,0,0,2212.229,101.4778,1219.486,-0.63284,203.0355,-0.14499,-6.885,100,0,1,322.2854,0,0,0,4,100
36710,43.4057,2565.003,73.42001,2837.404,1,0,0,0,0,2211.525,101.5132,1217.84,-0.63263,202.6981,-0.24228,-6.51,100,0,1,322.2854,0,0,0,4,100
36720,43.4257,2566.795,73.44,2839.196,1,0,0,0,0,2210.826,101.548,1216.19,-0.64682,202.3539,-0.20264,-5.415,100,0,1,322.2854,0,0,0,4,100
36730,43.4457,2568.587,73.46001,2840.988,1,0,0,0,0,2210.134,101.5823,1214.537,-0.65906,202.0299,-0.20392,-4.395,100,0,1,322.2854,0,0,0,4,100
36740,43.4657,2570.38,73.48,2842.781,1,0,0,0,0,2209.448,101.6168,1212.88,-0.67575,201.7116,-0.13452,-3.51,100,0,1,322.2854,0,0,0,4,100
36750,43.4857,2572.175,73.5,2844.575,1,0,0,0,0,2208.768,101.6516,1211.22,-0.69556,201.4158,-0.05658,-2.67,100,0,1,323.0201,0,0,0,4,100
36760,43.5057,2573.969,73.52,2846.37,1,0,0,0,0,2208.095,101.6863,1209.556,-0.69754,201.1641,-0.0036,-2.52,100,0,1,323.0201,0,0,0,4,100
36770,43.5257,2575.765,73.54,2848.166,1,0,0,0,0,2207.427,101.7205,1207.889,-0.67587,200.9529,0.03066,-2.415,100,0,1,323.0201,0,0,0,4,100
36780,43.5457,2577.561,73.56001,2849.962,1,0,0,0,0,2206.766,101.7544,1206.219,-0.64993,200.7614,0.06652,-2.655,100,0,1,323.0201,0,0,0,4,100
36790,43.5657,2579.358,73.58,2851.759,1,0,0,0,0,2206.112,101.787,1204.545,-0.59998,200.5775,0.04794,-3.33,100,0,1,323.0201,0,0,0,4,100
36800,43.5857,2581.156,73.60001,2853.557,1,0,0,0,0,2205.464,101.8191,1202.867,-0.55621,200.385,0.01417,-4.05,100,0,1,323.8073,0,0,0,4,100
36810,43.6057,2582.956,73.62,2855.356,1,0,0,0,0,2204.823,101.8514,1201.186,-0.55124,200.1431,-0.01065,-4.605,100,0,1,323.8073,0,0,0,4,100
36820,43.6257,2584.756,73.64001,2857.156,1,0,0,0,0,2204.19,101.8836,1199.501,-0.56021,199.8813,-0.00885,-4.905,100,0,1,323.8073,0,0,0,4,100
36830,43.6457,2586.557,73.66,2858.958,1,0,0,0,0,2203.563,101.9137,1197.813,-0.52905,199.6339,0.07111,-5.01,100,0,1,323.8073,0,0,0,4,100
36840,43.6657,2588.358,73.68,2860.759,1,0,0,0,0,2202.942,101.9407,1196.122,-0.43405,199.39,0.25107,-4.935,100,0,1,323.8073,0,0,0,4,100
36850,43.6857,2590.16,73.7,2862.561,1,0,0,0,0,2202.328,101.9658,1194.427,-0.33847,199.1317,0.49726,-4.53,100,0,1,324.5377,0,0,0,4,100
36860,43.7057,2591.963,73.72,2864.364,1,0,0,0,0,2201.721,101.9904,1192.729,-0.2952,198.841,0.68306,-4.32,100,0,1,324.5377,0,0,0,4,100
36870,43.7257,2593.768,73.74001,2866.168,1,0,0,0,0,2201.123,102.0161,1191.027,-0.3251,198.5298,0.72714,-4.05,100,0,1,324.5377,0,0,0,4,100
36880,43.7457,2595.573,73.76,2867.974,1,0,0,0,0,2200.533,102.0433,1189.321,-0.40207,198.2292,0.65366,-3.78,100,0,1,324.5377,0,0,0,4,100
36890,43.7657,2597.379,73.78001,2869.78,1,0,0,0,0,2199.949,102.0694,1187.612,-0.42484,197.9682,0.69959,-3.6,100,0,1,324.5377,0,0,0,4,100
36900,43.7857,2599.185,73.8,2871.586,1,0,0,0,0,2199.373,102.0944,1185.899,-0.39059,197.7263,0.7217,-3.495,100,0,1,325.2616,0,0,0,4,100
36910,43.8057,2600.992,73.82,2873.393,1,0,0,0,0,2198.804,102.1183,1184.184,-0.33624,197.4972,0.76868,-3.42,100,0,1,325.2616,0,0,0,4,100
36920,43.8257,2602.8,73.84,2875.201,1,0,0,0,0,2198.242,102.1408,1182.466,-0.2648,197.2767,0.78244,-3.315,100,0,1,325.2616,0,0,0,4,100
36930,43.8457,2604.609,73.86,2877.01,1,0,0,0,0,2197.687,102.1626,1180.744,-0.20877,197.0492,0.77037,-3.315,100,0,1,325.2616,0,0,0,4,100
36940,43.8657,2606.419,73.88,2878.82,1,0,0,0,0,2197.14,102.1844,1179.019,-0.1926,196.8124,0.75378,-3.225,100,0,1,325.2616,0,0,0,4,100
36950,43.8857,2608.229,73.9,2880.63,1,0,0,0,0,2196.599,102.2049,1177.291,-0.17166,196.5797,0.76004,-2.985,100,0,1,326.0036,0,0,0,4,100
36960,43.9057,2610.041,73.92001,2882.442,1,0,0,0,0,2196.065,102.2244,1175.56,-0.14981,196.3402,0.76223,-2.7,100,0,1,326.0036,0,0,0,4,100
36970,43.9257,2611.854,73.94,2884.254,1,0,0,0,0,2195.538,102.2437,1173.826,-0.14951,196.1131,0.76763,-2.28,100,0,1,326.0036,0,0,0,4,100
36980,43.9457,2613.667,73.96001,2886.067,1,0,0,0,0,2195.016,102.261,1172.089,-0.11401,195.9161,0.70106,-1.755,100,0,1,326.0036,0,0,0,4,100
36990,43.9657,2615.48,73.98,2887.881,1,0,0,0,0,2194.501,102.2761,1170.35,-0.04068,195.743,0.64756,-1.305,100,0,1,326.0036,0,0,0,4,100
37000,43.9857,2617.295,74,2889.696,1,0,0,0,0,2193.991,102.2886,1168.609,0.05914,195.5977,0.60775,-1.17,100,0,1,326.7755,0,0,0,4,100
37010,44.0057,2619.11,74.02,2891.511,1,0,0,0,0,2193.485,102.2974,1166.865,0.1944,195.473,0.66987,-1.065,100,0,1,326.7755,0,0,0,4,100
37020,44.0257,2620.926,74.04,2893.327,1,0,0,0,0,2192.984,102.3021,1165.12,0.3526,195.3436,0.74044,-1.305,100,0,1,326.7755,0,0,0,4,100
37030,44.0457,2622.743,74.06001,2895.144,1,0,0,0,0,2192.488,102.3032,1163.372,0.4922,195.2019,0.79409,-1.665,100,0,1,326.7755,0,0,0,4,100
37040,44.0657,2624.561,74.08,2896.961,1,0,0,0,0,2191.998,102.3016,1161.621,0.58837,195.0508,0.79028,-2.085,100,0,1,326.7755,0,0,0,4,100
37050,44.0857,2626.38,74.10001,2898.781,1,0,0,0,0,2191.512,102.298,1159.868,0.6358,194.8866,0.75218,-2.31,100,0,1,327.5443,0,0,0,4,100
37060,44.1057,2628.2,74.12,2900.601,1,0,0,0,0,2191.032,102.2925,1158.112,0.66204,194.7244,0.71333,-2.4,100,0,1,327.5443,0,0,0,4,100
37070,44.1257,2630.021,74.14001,2902.422,1,0,0,0,0,2190.556,102.2839,1156.354,0.72124,194.5694,0.66419,-2.415,100,0,1,327.5443,0,0,0,4,100
37080,44.1457,2631.842,74.16,2904.243,1,0,0,0,0,2190.085,102.2715,1154.595,0.83012,194.4223,0.65634,-2.34,100,0,1,327.5443,0,0,0,4,100
37090,44.1657,2633.664,74.18,2906.065,1,0,0,0,0,2189.619,102.2552,1152.833,0.97595,194.2743,0.68465,-2.34,100,0,1,327.5443,0,0,0,4,100
37100,44.1857,2635.487,74.2,2907.888,1,0,0,0,0,2189.158,102.2365,1151.07,1.0961,194.1194,0.74212,-2.34,100,0,1,328.3435,0,0,0,4,100
37110,44.2057,2637.312,74.22,2909.713,1,0,0,0,0,2188.702,102.2175,1149.303,1.13331,193.9401,0.78086,-2.34,100,0,1,328.3435,0,0,0,4,100
37120,44.2257,2639.137,74.24001,2911.538,1,0,0,0,0,2188.252,102.1982,1147.534,1.113,193.7451,0.73071,-2.34,100,0,1,328.3435,0,0,0,4,100
37130,44.2457,2640.964,74.26,2913.365,1,0,0,0,0,2187.807,102.1785,1145.762,1.08187,193.5687,0.62237,-2.085,100,0,1,328.3435,0,0,0,4,100
37140,44.2657,2642.791,74.28001,2915.192,1,0,0,0,0,2187.367,102.1591,1143.988,1.04099,193.4108,0.56054,-1.965,100,0,1,328.3435,0,0,0,4,100
37150,44.2857,2644.619,74.3,2917.02,1,0,0,0,0,2186.932,102.1398,1142.212,1.01046,193.2629,0.55511,-1.725,100,0,1,329.1725,0,0,0,4,100
37160,44.3057,2646.448,74.32001,2918.849,1,0,0,0,0,2186.502,102.1198,1140.434,1.0197,193.1383,0.49929,-1.53,100,0,1,329.1725,0,0,0,4,100
37170,44.3257,2648.279,74.34,2920.679,1,0,0,0,0,2186.075,102.0983,1138.655,1.07412,193.0338,0.37285,-1.515,100,0,1,329.1725,0,0,0,4,100
37180,44.3457,2650.109,74.36,2922.51,1,0,0,0,0,2185.653,102.076,1136.873,1.13374,192.9383,0.21633,-1.515,100,0,1,329.1725,0,0,0,4,100
37190,44.3657,2651.941,74.38,2924.342,1,0,0,0,0,2185.235,102.0526,1135.09,1.19453,192.8389,0.06471,-1.755,100,0,1,329.1725,0,0,0,4,100
37200,44.3857,2653.774,74.4,2926.174,1,0,0,0,0,2184.822,102.0292,1133.304,1.21973,192.7241,-0.07452,-1.875,100,0,1,330.0267,0,0,0,4,100
37210,44.4057,2655.607,74.42001,2928.008,1,0,0,0,0,2184.411,102.0064,1131.517,1.19489,192.6016,-0.17392,-1.95,100,0,1,330.0267,0,0,0,4,100
37220,44.4257,2657.442,74.44,2929.843,1,0,0,0,0,2184.005,101.9832,1129.728,1.17132,192.4815,-0.28741,-1.965,100,0,1,330.0267,0,0,0,4,100
37230,44.4457,2659.278,74.46001,2931.679,1,0,0,0,0,2183.602,101.9605,1127.936,1.1352,192.3571,-0.33112,-1.965,100,0,1,330.0267,0,0,0,4,100
37240,44.4657,2661.115,74.48,2933.516,1,0,0,0,0,2183.204,101.9383,1126.143,1.09872,192.2329,-0.43753,-1.8,100,0,1,330.0267,0,0,0,4,100
37250,44.4857,2662.953,74.5,2935.354,1,0,0,0,0,2182.809,101.9179,1124.348,1.04358,192.1176,-0.47617,-1.635,100,0,1,330.8757,0,0,0,4,100
37260,44.5057,2664.792,74.52,2937.192,1,0,0,0,0,2182.417,101.8975,1122.551,1.01696,192.0172,-0.39774,-1.62,100,0,1,330.8757,0,0,0,4,100
37270,44.5257,2666.631,74.54,2939.032,1,0,0,0,0,2182.027,101.8759,1120.754,1.05654,191.932,-0.25861,-1.62,100,0,1,330.8757,0,0,0,4,100
37280,44.5457,2668.471,74.56001,2940.872,1,0,0,0,0,2181.642,101.8544,1118.954,1.0884,191.8354,-0.10178,-1.62,100,0,1,330.8757,0,0,0,4,100
37290,44.5657,2670.313,74.58,2942.714,1,0,0,0,0,2181.26,101.8349,1117.153,1.06545,191.733,0.02705,-1.695,100,0,1,330.8757,0,0,0,4,100
37300,44.5857,2672.156,74.60001,2944.556,1,0,0,0,0,2180.881,101.8169,1115.349,1.00333,191.6356,0.1302,-1.86,100,0,1,331.7191,0,0,0,4,100
37310,44.6057,2673.999,74.62,2946.4,1,0,0,0,0,2180.505,101.8003,1113.544,0.93499,191.5412,0.2566,-1.95,100,0,1,331.7191,0,0,0,4,100
37320,44.6257,2675.844,74.64001,2948.245,1,0,0,0,0,2180.133,101.7854,1111.737,0.85603,191.4394,0.42687,-1.965,100,0,1,331.7191,0,0,0,4,100
37330,44.6457,2677.689,74.66,2950.09,1,0,0,0,0,2179.764,101.7729,1109.929,0.76929,191.3314,0.60004,-1.965,100,0,1,331.7191,0,0,0,4,100
37340,44.6657,2679.536,74.68,2951.937,1,0,0,0,0,2179.399,101.7632,1108.118,0.6687,191.227,0.67492,-1.965,100,0,1,331.7191,0,0,0,4,100
37350,44.6857,2681.384,74.7,2953.785,1,0,0,0,0,2179.037,101.7561,1106.306,0.57618,191.1266,0.71234,-1.89,100,0,1,332.5573,0,0,0,4,100
37360,44.7057,2683.232,74.72,2955.633,1,0,0,0,0,2178.679,101.752,1104.493,0.48329,191.0259,0.75226,-1.785,100,0,1,332.5573,0,0,0,4,100
37370,44.7257,2685.082,74.74001,2957.482,1,0,0,0,0,2178.323,101.75,1102.678,0.41184,190.9342,0.83917,-1.71,100,0,1,332.5573,0,0,0,4,100
37380,44.7457,2686.932,74.76,2959.333,1,0,0,0,0,2177.97,101.7503,1100.862,0.35562,190.8507,0.88738,-1.71,100,0,1,332.5573,0,0,0,4,100
37390,44.7657,2688.783,74.78001,2961.184,1,0,0,0,0,2177.621,101.7526,1099.044,0.30312,190.754,0.90036,-1.71,100,0,1,332.5573,0,0,0,4,100
37400,44.7857,2690.635,74.8,2963.036,1,0,0,0,0,2177.274,101.7564,1097.225,0.25919,190.6613,0.88109,-1.71,100,0,1,333.3845,0,0,0,4,100
37410,44.8057,2692.487,74.82001,2964.888,1,0,0,0,0,2176.931,101.7607,1095.404,0.25058,190.5702,0.8701,-1.86,100,0,1,333.3845,0,0,0,4,100
37420,44.8257,2694.341,74.84,2966.741,1,0,0,0,0,2176.589,101.7656,1093.582,0.25023,190.48,0.89696,-1.95,100,0,1,333.3845,0,0,0,4,100
37430,44.8457,2696.195,74.86,2968.596,1,0,0,0,0,2176.251,101.7703,1091.759,0.26575,190.3805,0.99496,-1.965,100,0,1,333.3845,0,0,0,4,100
37440,44.8657,2698.05,74.88,2970.451,1,0,0,0,0,2175.916,101.7764,1089.934,0.25128,190.2816,0.98663,-2.055,100,0,1,333.3845,0,0,0,4,100
37450,44.8857,2699.906,74.9,2972.307,1,0,0,0,0,2175.583,101.7839,1088.108,0.20517,190.1798,1.01798,-2.13,100,0,1,334.1429,0,0,0,4,100
37460,44.9057,2701.764,74.92001,2974.164,1,0,0,0,0,2175.254,101.7931,1086.28,0.13657,190.0601,1.05772,-2.22,100,0,1,334.1429,0,0,0,4,100
37470,44.9257,2703.622,74.94,2976.022,1,0,0,0,0,2174.928,101.8043,1084.451,0.05191,189.9397,1.13395,-2.235,100,0,1,334.1429,0,0,0,4,100
37480,44.9457,2705.48,74.96001,2977.881,1,0,0,0,0,2174.605,101.8165,1082.621,-0.00595,189.8192,1.28789,-2.325,100,0,1,334.1429,0,0,0,4,100
37490,44.9657,2707.34,74.98,2979.74,1,0,0,0,0,2174.286,101.8299,1080.789,-0.04477,189.701,1.4085,-2.49,100,0,1,334.1429,0,0,0,4,100
37500,44.9857,2709.2,75,2981.601,1,0,0,0,0,2173.971,101.8464,1078.955,-0.11792,189.5797,1.49044,-2.58,100,0,1,334.8809,0,0,0,4,100
37510,45.0057,2711.062,75.02,2983.462,1,0,0,0,0,2173.66,101.8658,1077.12,-0.21191,189.451,1.56408,-2.67,100,0,1,334.8809,0,0,0,4,100
37520,45.0257,2712.924,75.04,2985.324,1,0,0,0,0,2173.353,101.8872,1075.283,-0.29175,189.321,1.64055,-2.835,100,0,1,334.8809,0,0,0,4,100
37530,45.0457,2714.786,75.06001,2987.187,1,0,0,0,0,2173.05,101.9113,1073.445,-0.37122,189.1836,1.7219,-2.955,100,0,1,334.8809,0,0,0,4,100
37540,45.0657,2716.65,75.08,2989.051,1,0,0,0,0,2172.751,101.9374,1071.606,-0.4408,189.0446,1.78932,-3.03,100,0,1,334.8809,0,0,0,4,100
37550,45.0857,2718.514,75.10001,2990.915,1,0,0,0,0,2172.457,101.9651,1069.765,-0.48816,188.9007,1.82693,-3.045,100,0,1,335.6041,0,0,0,4,100
37560,45.1057,2720.379,75.12,2992.78,1,0,0,0,0,2172.167,101.9944,1067.922,-0.52573,188.7525,1.85948,-3.045,100,0,1,335.6041,0,0,0,4,100
37570,45.1257,2722.244,75.14001,2994.645,1,0,0,0,0,2171.882,102.0247,1066.079,-0.54773,188.6041,1.90053,-3.045,100,0,1,335.6041,0,0,0,4,100
37580,45.1457,2724.111,75.16,2996.511,1,0,0,0,0,2171.6,102.0564,1064.234,-0.56772,188.4422,2.0088,-3.045,100,0,1,335.6041,0,0,0,4,100
37590,45.1657,2725.978,75.18,2998.378,1,0,0,0,0,2171.323,102.0901,1062.387,-0.61551,188.2861,2.11137,-3.045,100,0,1,335.6041,0,0,0,4,100
37600,45.1857,2727.845,75.2,3000.246,1,0,0,0,0,2171.051,102.1261,1060.539,-0.68823,188.126,2.20524,-3.045,100,0,1,336.2696,0,0,0,4,100
37610,45.2057,2729.714,75.22,3002.115,1,0,0,0,0,2170.784,102.1639,1058.69,-0.76733,187.9652,2.32801,-3.12,100,0,1,336.2696,0,0,0,4,100
37620,45.2257,2731.583,75.24001,3003.984,1,0,0,0,0,2170.521,102.2031,1056.839,-0.82733,187.8091,2.46517,-3.135,100,0,1,336.2696,0,0,0,4,100
37630,45.2457,2733.453,75.26,3005.854,1,0,0,0,0,2170.264,102.2429,1054.987,-0.85434,187.6503,2.59253,-3.135,100,0,1,336.2696,0,0,0,4,100
37640,45.2657,2735.323,75.28001,3007.724,1,0,0,0,0,2170.011,102.2828,1053.134,-0.84766,187.4925,2.72122,-3.285,100,0,1,336.2696,0,0,0,4,100
37650,45.2857,2737.194,75.3,3009.595,1,0,0,0,0,2169.764,102.3217,1051.279,-0.79504,187.338,2.76528,-3.465,100,0,1,336.9186,0,0,0,4,100
37660,45.3057,2739.066,75.32001,3011.467,1,0,0,0,0,2169.521,102.3594,1049.424,-0.72134,187.1698,2.82803,-3.825,100,0,1,336.9186,0,0,0,4,100
37670,45.3257,2740.938,75.34,3013.339,1,0,0,0,0,2169.284,102.3976,1047.567,-0.68954,186.969,2.89405,-4.17,100,0,1,336.9186,0,0,0,4,100
37680,45.3457,2742.811,75.36,3015.212,1,0,0,0,0,2169.053,102.4354,1045.708,-0.67618,186.7516,3.04985,-4.215,100,0,1,336.9186,0,0,0,4,100
37690,45.3657,2744.684,75.38,3017.085,1,0,0,0,0,2168.827,102.4714,1043.848,-0.63766,186.5397,3.12196,-4.29,100,0,1,336.9186,0,0,0,4,100
37700,45.3857,2746.559,75.4,3018.959,1,0,0,0,0,2168.608,102.5051,1041.987,-0.57751,186.3164,3.21903,-4.215,100,0,1,337.4767,0,0,0,4,100
37710,45.4057,2748.433,75.42001,3020.834,1,0,0,0,0,2168.394,102.5364,1040.124,-0.49615,186.096,3.35691,-4.05,100,0,1,337.4767,0,0,0,4,100
37720,45.4257,2750.309,75.44,3022.709,1,0,0,0,0,2168.186,102.5665,1038.26,-0.43091,185.8701,3.51697,-3.945,100,0,1,337.4767,0,0,0,4,100
37730,45.4457,2752.184,75.46001,3024.585,1,0,0,0,0,2167.985,102.5953,1036.395,-0.38715,185.6283,3.64701,-3.87,100,0,1,337.4767,0,0,0,4,100
37740,45.4657,2754.061,75.48,3026.462,1,0,0,0,0,2167.79,102.6224,1034.529,-0.34171,185.3903,3.73202,-3.87,100,0,1,337.4767,0,0,0,4,100
37750,45.4857,2755.938,75.5,3028.339,1,0,0,0,0,2167.602,102.646,1032.661,-0.25098,185.1611,3.83486,-3.93,100,0,1,338.0056,0,0,0,4,100
37760,45.5057,2757.815,75.52,3030.216,1,0,0,0,0,2167.42,102.6656,1030.792,-0.11456,184.9444,3.93255,-4.185,100,0,1,338.0056,0,0,0,4,100
37770,45.5257,2759.693,75.54,3032.094,1,0,0,0,0,2167.245,102.6821,1028.922,0.01852,184.7152,3.99546,-4.365,100,0,1,338.0056,0,0,0,4,100
37780,45.5457,2761.572,75.56001,3033.973,1,0,0,0,0,2167.078,102.696,1027.051,0.11788,184.4568,4.03266,-4.545,100,0,1,338.0056,0,0,0,4,100
37790,45.5657,2763.452,75.58,3035.853,1,0,0,0,0,2166.918,102.7078,1025.178,0.18951,184.1875,4.01028,-4.65,100,0,1,338.0056,0,0,0,4,100
